_id,Protein Conv,Total Fat Conv,Carbohydrate Conv,"Sugars, total Conv","Fiber, total dietary Conv",Calcium Conv,Iron Conv,Sodium Conv,Vitamin C Conv,Cholesterol Conv,Total Vitamin A Conv,addedSugar Conv,calories Conv
612d009d4c4f3be6d9e21dc1,"[2.0, ""g"", 2.0]","[0.5, ""g"", 0.5]","[22.0, ""g"", 22.0]","[0.0, ""g"", 0.0]","[1.0, ""g"", 1.0]","[130.0, ""mg"", 0.13]","[8.4, ""mg"", 0.008400000000000001]","[310.0, ""mg"", 0.31]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[0.0, ""g"", 0.0]","[100.0, null, 100.0]"
612d009d4c4f3be6d9e21d31,"[4.0, ""g"", 4.0]","[2.5, ""g"", 2.5]","[37.0, ""g"", 37.0]","[14.0, ""g"", 14.0]","[3.0, ""g"", 3.0]","[20.0, ""mg"", 0.02]","[1.3, ""mg"", 0.0013000000000000002]","[290.0, ""mg"", 0.29]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[14.0, ""g"", 14.0]","[180.0, null, 180.0]"
612d009d4c4f3be6d9e21d7f,"[4.0, ""g"", 4.0]","[2.0, ""g"", 2.0]","[33.0, ""g"", 33.0]","[12.0, ""g"", 12.0]","[3.0, ""g"", 3.0]","[0.0, ""DV"", 0.0]","[0.06, ""DV"", 0.00108]","[260.0, ""mg"", 0.26]","[0.0, ""DV"", 0.0]","[0.0, ""mg"", 0.0]","[0.0, ""DV"", 0.0]",NaN,"[20.0, null, 20.0]"
612d009d4c4f3be6d9e21c0f,"[3.0, ""g"", 3.0]","[1.0, ""g"", 1.0]","[20.0, ""g"", 20.0]","[2.0, ""g"", 2.0]","[1.0, ""g"", 1.0]","[35.0, ""mg"", 0.035]","[1.1, ""mg"", 0.0011]","[180.0, ""mg"", 0.18]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[2.0, ""g"", 2.0]","[110.0, null, 110.0]"
612d009d4c4f3be6d9e219e0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e223b5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e219cf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e21a20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e219db,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23a4e,"[2.0, ""g"", 2.0]","[11.0, ""g"", 11.0]","[31.0, ""g"", 31.0]","[16.0, ""g"", 16.0]","[0.0, ""g"", 0.0]","[15.0, ""mg"", 0.015]","[1.1, ""mg"", 0.0011]","[280.0, ""mg"", 0.28]",NaN,"[30.0, ""mg"", 0.03]",NaN,"[15.0, ""g"", 15.0]","[230.0, null, 230.0]"
612d009d4c4f3be6d9e23fbc,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23b76,"[16.0, ""g"", 16.0]","[10.0, ""g"", 10.0]","[39.0, ""g"", 39.0]","[4.0, ""g"", 4.0]","[8.0, ""g"", 8.0]","[100.0, ""mg"", 0.1]","[4.1, ""mg"", 0.0040999999999999995]","[770.0, ""mg"", 0.77]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[0.0, ""g"", 0.0]","[310.0, null, 310.0]"
612d009d4c4f3be6d9e23bcd,"[12.0, ""g"", 12.0]","[3.0, ""g"", 3.0]","[40.0, ""g"", 40.0]","[5.0, ""g"", 5.0]","[10.0, ""g"", 10.0]","[100.0, ""mg"", 0.1]","[4.0, ""mg"", 0.004]","[720.0, ""mg"", 0.72]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[0.0, ""g"", 0.0]","[240.0, null, 240.0]"
612d009d4c4f3be6d9e23b8a,"[6.0, ""g"", 6.0]","[4.0, ""g"", 4.0]","[24.0, ""g"", 24.0]","[5.0, ""g"", 5.0]","[5.0, ""g"", 5.0]","[60.0, ""mg"", 0.06]","[2.4, ""mg"", 0.0024]","[320.0, ""mg"", 0.32]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[0.0, ""g"", 0.0]","[160.0, null, 160.0]"
612d009d4c4f3be6d9e23be0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23b97,"[3.0, ""g"", 3.0]","[1.5, ""g"", 1.5]","[13.0, ""g"", 13.0]","[4.0, ""g"", 4.0]","[3.0, ""g"", 3.0]","[60.0, ""mg"", 0.06]","[1.0, ""mg"", 0.001]","[720.0, ""mg"", 0.72]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[0.0, ""g"", 0.0]","[80.0, null, 80.0]"
612d009d4c4f3be6d9e23bed,"[9.0, ""g"", 9.0]","[4.0, ""g"", 4.0]","[35.0, ""g"", 35.0]","[4.0, ""g"", 4.0]","[7.0, ""g"", 7.0]","[80.0, ""mg"", 0.08]","[2.5, ""mg"", 0.0025]","[540.0, ""mg"", 0.54]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[0.0, ""g"", 0.0]","[210.0, null, 210.0]"
612d009d4c4f3be6d9e217e4,"[12.0, ""g"", 12.0]","[15.0, ""g"", 15.0]","[34.0, ""g"", 34.0]","[7.0, ""g"", 7.0]","[2.0, ""g"", 2.0]","[0.2, ""DV"", 0.26]","[0.15, ""DV"", 0.0026999999999999997]","[690.0, ""mg"", 0.6900000000000001]","[0.04, ""DV"", 0.0024]","[30.0, ""mg"", 0.03]","[0.06, ""DV"", 5.4e-05]",NaN,"[130.0, null, 130.0]"
612d009d4c4f3be6d9e24da5,"[12.0, ""g"", 12.0]","[9.0, ""g"", 9.0]","[41.0, ""g"", 41.0]","[9.0, ""g"", 9.0]","[2.0, ""g"", 2.0]","[160.0, ""mg"", 0.16]","[2.4, ""mg"", 0.0024]","[690.0, ""mg"", 0.6900000000000001]",NaN,"[20.0, ""mg"", 0.02]",NaN,"[1.0, ""g"", 1.0]","[290.0, null, 290.0]"
612d009d4c4f3be6d9e217c6,"[16.0, ""g"", 16.0]","[17.0, ""g"", 17.0]","[40.0, ""g"", 40.0]","[8.0, ""g"", 8.0]","[2.0, ""g"", 2.0]","[0.35, ""DV"", 0.45499999999999996]","[0.15, ""DV"", 0.0026999999999999997]","[720.0, ""mg"", 0.72]","[0.0, ""DV"", 0.0]","[45.0, ""mg"", 0.045]","[0.1, ""DV"", 9e-05]",NaN,"[160.0, null, 160.0]"
612d009d4c4f3be6d9e24e9e,"[11.0, ""g"", 11.0]","[14.0, ""g"", 14.0]","[32.0, ""g"", 32.0]","[7.0, ""g"", 7.0]","[2.0, ""g"", 2.0]","[0.15, ""DV"", 0.195]","[0.15, ""DV"", 0.0026999999999999997]","[650.0, ""mg"", 0.65]","[0.0, ""DV"", 0.0]","[35.0, ""mg"", 0.035]","[0.06, ""DV"", 5.4e-05]",NaN,"[130.0, null, 130.0]"
612d009d4c4f3be6d9e2237b,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e224e1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e22755,"[2.0, ""g"", 2.0]","[10.0, ""g"", 10.0]","[15.0, ""g"", 15.0]","[1.0, ""g"", 1.0]","[1.0, ""g"", 1.0]","[10.0, ""mg"", 0.01]","[0.6, ""mg"", 0.0006]","[170.0, ""mg"", 0.17]","[0.06, ""DV"", 0.0035999999999999995]","[0.0, ""mg"", 0.0]",NaN,NaN,"[160.0, null, 160.0]"
612d009d4c4f3be6d9e21b79,"[3.0, ""g"", 3.0]","[1.5, ""g"", 1.5]","[15.0, ""g"", 15.0]","[0.0, ""g"", 0.0]","[1.0, ""g"", 1.0]","[35.0, ""mg"", 0.035]","[0.9, ""mg"", 0.0009000000000000001]","[210.0, ""mg"", 0.21]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[0.0, ""g"", 0.0]","[80.0, null, 80.0]"
612d009d4c4f3be6d9e24276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e24270,"[0.0, ""g"", 0.0]","[0.0, ""g"", 0.0]","[1.0, ""g"", 1.0]","[1.0, ""g"", 1.0]",NaN,NaN,NaN,"[0.0, ""mg"", 0.0]",NaN,NaN,NaN,"[1.0, ""g"", 1.0]","[0.0, null, 0.0]"
612d009d4c4f3be6d9e25100,"[1.0, ""g"", 1.0]","[3.0, ""g"", 3.0]","[10.0, ""g"", 10.0]","[1.0, ""g"", 1.0]","[1.0, ""g"", 1.0]","[0.0, ""mg"", 0.0]","[0.6, ""mg"", 0.0006]","[130.0, ""mg"", 0.13]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[1.0, ""g"", 1.0]","[70.0, null, 70.0]"
612d009d4c4f3be6d9e2536b,"[1.0, ""g"", 1.0]","[1.5, ""g"", 1.5]","[12.0, ""g"", 12.0]","[0.0, ""g"", 0.0]","[0.0, ""g"", 0.0]","[0.0, ""mg"", 0.0]","[0.8, ""mg"", 0.0008]","[45.0, ""mg"", 0.045]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[0.0, ""g"", 0.0]","[60.0, null, 60.0]"
612d009d4c4f3be6d9e25c28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e2423d,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e24155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e2389b,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e25790,"[0.0, ""g"", 0.0]","[0.0, ""g"", 0.0]","[3.0, ""g"", 3.0]","[0.0, ""g"", 0.0]",NaN,NaN,NaN,"[30.0, ""mg"", 0.03]",NaN,NaN,NaN,"[0.0, ""g"", 0.0]","[10.0, null, 10.0]"
612d009d4c4f3be6d9e2579f,"[0.0, ""g"", 0.0]","[0.0, ""g"", 0.0]","[0.0, ""g"", 0.0]","[0.0, ""g"", 0.0]",NaN,NaN,NaN,"[35.0, ""mg"", 0.035]",NaN,NaN,NaN,NaN,"[5.0, null, 5.0]"
612d009d4c4f3be6d9e241db,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e2461f,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23f24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e25cf8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e24063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e23cd0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e22375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e21c8e,"[5.0, ""g"", 5.0]","[2.0, ""g"", 2.0]","[30.0, ""g"", 30.0]","[4.0, ""g"", 4.0]","[1.0, ""g"", 1.0]","[6.0, ""mg"", 0.006]","[1.6, ""mg"", 0.0016]","[290.0, ""mg"", 0.29]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[4.0, ""g"", 4.0]","[160.0, null, 160.0]"
612d009d4c4f3be6d9e237f7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e22b26,"[0.0, ""g"", 0.0]","[0.0, ""g"", 0.0]","[25.0, ""g"", 25.0]","[25.0, ""g"", 25.0]",NaN,NaN,NaN,"[15.0, ""mg"", 0.015]",NaN,NaN,NaN,NaN,"[90.0, null, 90.0]"
612d009d4c4f3be6d9e22986,"[3.0, ""g"", 3.0]","[11.0, ""g"", 11.0]","[23.0, ""g"", 23.0]","[22.0, ""g"", 22.0]","[1.0, ""g"", 1.0]","[0.08, ""DV"", 0.104]","[0.02, ""DV"", 0.00035999999999999997]","[40.0, ""mg"", 0.04]","[0.0, ""DV"", 0.0]","[10.0, ""mg"", 0.01]","[0.02, ""DV"", 1.8e-05]",NaN,"[100.0, null, 100.0]"
612d009d4c4f3be6d9e2284f,"[2.0, ""g"", 2.0]","[6.0, ""g"", 6.0]","[12.0, ""g"", 12.0]","[11.0, ""g"", 11.0]","[1.0, ""g"", 1.0]","[19.0, ""mg"", 0.019]","[1.0, ""mg"", 0.001]","[75.0, ""mg"", 0.075]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[10.0, ""g"", 10.0]","[110.0, null, 110.0]"
612d009d4c4f3be6d9e2295b,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e22876,"[1.0, ""g"", 1.0]","[5.0, ""g"", 5.0]","[23.0, ""g"", 23.0]","[17.0, ""g"", 17.0]","[0.0, ""g"", 0.0]","[46.0, ""mg"", 0.046]","[0.0, ""mg"", 0.0]","[70.0, ""mg"", 0.07]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[14.0, ""g"", 14.0]","[140.0, null, 140.0]"
612d009d4c4f3be6d9e228a2,"[4.0, ""g"", 4.0]","[14.0, ""g"", 14.0]","[22.0, ""g"", 22.0]","[19.0, ""g"", 19.0]","[2.0, ""g"", 2.0]","[85.0, ""mg"", 0.085]","[1.0, ""mg"", 0.001]","[25.0, ""mg"", 0.025]",NaN,"[10.0, ""mg"", 0.01]",NaN,"[17.0, ""g"", 17.0]","[210.0, null, 210.0]"
612d009d4c4f3be6d9e22918,"[2.0, ""g"", 2.0]","[9.0, ""g"", 9.0]","[20.0, ""g"", 20.0]","[16.0, ""g"", 16.0]","[1.0, ""g"", 1.0]","[19.0, ""mg"", 0.019]","[1.0, ""mg"", 0.001]","[40.0, ""mg"", 0.04]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[15.0, ""g"", 15.0]","[160.0, null, 160.0]"
612d009d4c4f3be6d9e229ec,"[5.0, ""g"", 5.0]","[12.0, ""g"", 12.0]","[24.0, ""g"", 24.0]","[22.0, ""g"", 22.0]","[2.0, ""g"", 2.0]","[39.0, ""mg"", 0.039]","[1.0, ""mg"", 0.001]","[150.0, ""mg"", 0.15]",NaN,"[5.0, ""mg"", 0.005]",NaN,"[20.0, ""g"", 20.0]","[210.0, null, 210.0]"
612d009d4c4f3be6d9e229ed,"[3.0, ""g"", 3.0]","[11.0, ""g"", 11.0]","[27.0, ""g"", 27.0]","[21.0, ""g"", 21.0]","[1.0, ""g"", 1.0]","[0.06, ""DV"", 0.078]","[0.06, ""DV"", 0.00108]","[30.0, ""mg"", 0.03]","[0.0, ""DV"", 0.0]","[5.0, ""mg"", 0.005]","[0.0, ""DV"", 0.0]",NaN,"[90.0, null, 90.0]"
612d009d4c4f3be6d9e228b8,"[5.0, ""g"", 5.0]","[12.0, ""g"", 12.0]","[24.0, ""g"", 24.0]","[22.0, ""g"", 22.0]","[2.0, ""g"", 2.0]","[0.04, ""DV"", 0.052]","[0.06, ""DV"", 0.00108]","[150.0, ""mg"", 0.15]",NaN,"[5.0, ""mg"", 0.005]",NaN,"[20.0, ""g"", 20.0]","[210.0, null, 210.0]"
612d009d4c4f3be6d9e228e9,"[3.0, ""g"", 3.0]","[11.0, ""g"", 11.0]","[28.0, ""g"", 28.0]","[21.0, ""g"", 21.0]","[0.0, ""g"", 0.0]","[0.06, ""DV"", 0.078]","[0.02, ""DV"", 0.00035999999999999997]","[105.0, ""mg"", 0.105]",NaN,"[5.0, ""mg"", 0.005]",NaN,"[18.0, ""g"", 18.0]","[220.0, null, 220.0]"
612d009d4c4f3be6d9e26411,"[2.0, ""g"", 2.0]","[8.0, ""g"", 8.0]","[21.0, ""g"", 21.0]","[16.0, ""g"", 16.0]","[1.0, ""g"", 1.0]","[50.0, ""mg"", 0.05]","[0.8, ""mg"", 0.0008]","[25.0, ""mg"", 0.025]",NaN,"[5.0, ""mg"", 0.005]",NaN,"[14.0, ""g"", 14.0]","[160.0, null, 160.0]"
612d009d4c4f3be6d9e228ba,"[3.0, ""g"", 3.0]","[11.0, ""g"", 11.0]","[27.0, ""g"", 27.0]","[22.0, ""g"", 22.0]","[1.0, ""g"", 1.0]","[0.04, ""DV"", 0.052]","[0.06, ""DV"", 0.00108]","[30.0, ""mg"", 0.03]",NaN,"[5.0, ""mg"", 0.005]",NaN,"[19.0, ""g"", 19.0]","[210.0, null, 210.0]"
612d009d4c4f3be6d9e24123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e229f9,"[3.0, ""g"", 3.0]","[10.0, ""g"", 10.0]","[23.0, ""g"", 23.0]","[21.0, ""g"", 21.0]","[1.0, ""g"", 1.0]","[0.08, ""DV"", 0.104]","[0.02, ""DV"", 0.00035999999999999997]","[30.0, ""mg"", 0.03]","[0.0, ""DV"", 0.0]","[5.0, ""mg"", 0.005]","[0.0, ""DV"", 0.0]",NaN,"[90.0, null, 90.0]"
612d009d4c4f3be6d9e243a6,"[1.0, ""g"", 1.0]","[1.5, ""g"", 1.5]","[10.0, ""g"", 10.0]","[0.0, ""g"", 0.0]","[1.0, ""g"", 1.0]","[0.0, ""DV"", 0.0]","[0.04, ""DV"", 0.0007199999999999999]","[85.0, ""mg"", 0.085]","[0.0, ""DV"", 0.0]","[0.0, ""mg"", 0.0]","[0.0, ""DV"", 0.0]",NaN,"[15.0, null, 15.0]"
612d009d4c4f3be6d9e228f6,"[2.0, ""g"", 2.0]","[13.0, ""g"", 13.0]","[26.0, ""g"", 26.0]","[21.0, ""g"", 21.0]","[2.0, ""g"", 2.0]","[0.02, ""DV"", 0.026]","[0.06, ""DV"", 0.00108]","[50.0, ""mg"", 0.05]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[19.0, ""g"", 19.0]","[220.0, null, 220.0]"
612d009d4c4f3be6d9e21ed5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e229b7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e229be,"[2.0, ""g"", 2.0]","[12.0, ""g"", 12.0]","[22.0, ""g"", 22.0]","[19.0, ""g"", 19.0]","[2.0, ""g"", 2.0]","[0.0, ""DV"", 0.0]","[0.2, ""DV"", 0.0036]","[0.0, ""mg"", 0.0]","[0.0, ""DV"", 0.0]","[5.0, ""mg"", 0.005]","[0.0, ""DV"", 0.0]",NaN,"[100.0, null, 100.0]"
612d009d4c4f3be6d9e229ae,"[2.0, ""g"", 2.0]","[9.0, ""g"", 9.0]","[19.0, ""g"", 19.0]","[17.0, ""g"", 17.0]","[1.0, ""g"", 1.0]","[0.04, ""DV"", 0.052]","[0.06, ""DV"", 0.00108]","[25.0, ""mg"", 0.025]",NaN,"[10.0, ""mg"", 0.01]",NaN,"[15.0, ""g"", 15.0]","[150.0, null, 150.0]"
612d009d4c4f3be6d9e22899,"[4.0, ""g"", 4.0]","[14.0, ""g"", 14.0]","[22.0, ""g"", 22.0]","[19.0, ""g"", 19.0]","[2.0, ""g"", 2.0]","[85.0, ""mg"", 0.085]","[1.0, ""mg"", 0.001]","[25.0, ""mg"", 0.025]",NaN,"[10.0, ""mg"", 0.01]",NaN,"[17.0, ""g"", 17.0]","[210.0, null, 210.0]"
612d009d4c4f3be6d9e22912,"[2.0, ""g"", 2.0]","[8.0, ""g"", 8.0]","[16.0, ""g"", 16.0]","[15.0, ""g"", 15.0]","[1.0, ""g"", 1.0]","[50.0, ""mg"", 0.05]","[0.9, ""mg"", 0.0009000000000000001]","[20.0, ""mg"", 0.02]",NaN,"[5.0, ""mg"", 0.005]",NaN,"[13.0, ""g"", 13.0]","[130.0, null, 130.0]"
612d009d4c4f3be6d9e2284b,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e2298e,"[1.0, ""g"", 1.0]","[6.0, ""g"", 6.0]","[29.0, ""g"", 29.0]","[21.0, ""g"", 21.0]","[0.0, ""g"", 0.0]","[0.04, ""DV"", 0.052]","[0.0, ""DV"", 0.0]","[100.0, ""mg"", 0.1]","[0.0, ""DV"", 0.0]","[0.0, ""mg"", 0.0]","[0.0, ""DV"", 0.0]",NaN,"[60.0, null, 60.0]"
612d009d4c4f3be6d9e22882,"[1.0, ""g"", 1.0]","[5.0, ""g"", 5.0]","[22.0, ""g"", 22.0]","[16.0, ""g"", 16.0]","[0.0, ""g"", 0.0]","[0.0, ""DV"", 0.0]","[0.0, ""DV"", 0.0]","[75.0, ""mg"", 0.075]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[14.0, ""g"", 14.0]","[130.0, null, 130.0]"
612d009d4c4f3be6d9e22867,"[4.0, ""g"", 4.0]","[9.0, ""g"", 9.0]","[25.0, ""g"", 25.0]","[21.0, ""g"", 21.0]","[1.0, ""g"", 1.0]","[0.0, ""DV"", 0.0]","[0.04, ""DV"", 0.0007199999999999999]","[45.0, ""mg"", 0.045]","[0.0, ""DV"", 0.0]","[0.0, ""mg"", 0.0]","[0.0, ""DV"", 0.0]",NaN,"[80.0, null, 80.0]"
612d009d4c4f3be6d9e22924,"[5.0, ""g"", 5.0]","[14.0, ""g"", 14.0]","[27.0, ""g"", 27.0]","[24.0, ""g"", 24.0]","[2.0, ""g"", 2.0]","[0.04, ""DV"", 0.052]","[0.08, ""DV"", 0.0014399999999999999]","[170.0, ""mg"", 0.17]","[0.0, ""DV"", 0.0]","[5.0, ""mg"", 0.005]","[0.0, ""DV"", 0.0]",NaN,"[120.0, null, 120.0]"
612d009d4c4f3be6d9e228dc,"[1.0, ""g"", 1.0]","[2.5, ""g"", 2.5]","[32.0, ""g"", 32.0]","[26.0, ""g"", 26.0]","[1.0, ""g"", 1.0]","[0.0, ""DV"", 0.0]","[0.06, ""DV"", 0.00108]","[10.0, ""mg"", 0.01]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[26.0, ""g"", 26.0]","[150.0, null, 150.0]"
612d009d4c4f3be6d9e228b3,"[3.0, ""g"", 3.0]","[13.0, ""g"", 13.0]","[26.0, ""g"", 26.0]","[25.0, ""g"", 25.0]","[1.0, ""g"", 1.0]","[0.06, ""DV"", 0.078]","[0.08, ""DV"", 0.0014399999999999999]","[35.0, ""mg"", 0.035]",NaN,"[10.0, ""mg"", 0.01]",NaN,"[21.0, ""g"", 21.0]","[220.0, null, 220.0]"
612d009d4c4f3be6d9e25175,"[3.0, ""g"", 3.0]","[2.0, ""g"", 2.0]","[19.0, ""g"", 19.0]","[1.0, ""g"", 1.0]","[0.0, ""g"", 0.0]","[0.06, ""DV"", 0.078]","[0.06, ""DV"", 0.00108]","[290.0, ""mg"", 0.29]","[0.0, ""DV"", 0.0]","[0.0, ""mg"", 0.0]","[0.0, ""DV"", 0.0]",NaN,"[20.0, null, 20.0]"
612d009d4c4f3be6d9e22820,"[2.0, ""g"", 2.0]","[6.0, ""g"", 6.0]","[19.0, ""g"", 19.0]","[0.0, ""g"", 0.0]","[2.0, ""g"", 2.0]","[0.02, ""DV"", 0.026]","[0.02, ""DV"", 0.00035999999999999997]","[75.0, ""mg"", 0.075]","[0.0, ""DV"", 0.0]","[0.0, ""mg"", 0.0]","[0.0, ""DV"", 0.0]",NaN,"[50.0, null, 50.0]"
612d009d4c4f3be6d9e2599c,"[7.0, ""g"", 7.0]","[2.0, ""g"", 2.0]","[38.0, ""g"", 38.0]","[1.0, ""g"", 1.0]","[1.0, ""g"", 1.0]","[20.0, ""mg"", 0.02]","[2.3, ""mg"", 0.0023]","[580.0, ""mg"", 0.58]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[0.0, ""g"", 0.0]","[190.0, null, 190.0]"
612d009d4c4f3be6d9e25b5a,"[7.0, ""g"", 7.0]","[2.0, ""g"", 2.0]","[38.0, ""g"", 38.0]","[2.0, ""g"", 2.0]","[1.0, ""g"", 1.0]","[40.0, ""mg"", 0.04]","[2.4, ""mg"", 0.0024]","[560.0, ""mg"", 0.56]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[0.0, ""g"", 0.0]","[190.0, null, 190.0]"
612d009d4c4f3be6d9e23a9d,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"[null, null, 210.0]"
612d009d4c4f3be6d9e23ab6,"[5.0, ""g"", 5.0]","[0.5, ""g"", 0.5]","[41.0, ""g"", 41.0]","[1.0, ""g"", 1.0]","[1.0, ""g"", 1.0]","[20.0, ""mg"", 0.02]","[1.7, ""mg"", 0.0017]","[480.0, ""mg"", 0.48]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[0.0, ""g"", 0.0]","[190.0, null, 190.0]"
612d009d4c4f3be6d9e22257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e25ae0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612d009d4c4f3be6d9e24236,"[1.0, ""g"", 1.0]","[4.5, ""g"", 4.5]","[13.0, ""g"", 13.0]","[5.0, ""g"", 5.0]","[0.0, ""g"", 0.0]","[5.0, ""mg"", 0.005]","[0.4, ""mg"", 0.0004]","[110.0, ""mg"", 0.11]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[5.0, ""g"", 5.0]","[100.0, null, 100.0]"
612d009d4c4f3be6d9e21e95,"[5.0, ""g"", 5.0]","[0.5, ""g"", 0.5]","[42.0, ""g"", 42.0]","[2.0, ""g"", 2.0]","[2.0, ""g"", 2.0]","[40.0, ""mg"", 0.04]","[1.5, ""mg"", 0.0015]","[780.0, ""mg"", 0.78]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[1.0, ""g"", 1.0]","[190.0, null, 190.0]"
612d009d4c4f3be6d9e23aac,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"[null, null, 190.0]"
612d009d4c4f3be6d9e23fc7,"[1.0, ""g"", 1.0]","[4.0, ""g"", 4.0]","[10.0, ""g"", 10.0]","[8.0, ""g"", 8.0]","[1.0, ""g"", 1.0]","[10.0, ""mg"", 0.01]","[0.3, ""mg"", 0.0003]","[0.0, ""mg"", 0.0]",NaN,"[0.0, ""mg"", 0.0]",NaN,"[8.0, ""g"", 8.0]","[70.0, null, 70.0]"
